№,Символ,Кільк.,Імовірність,%
1376,ОЮК,1,0.00025,0.02521
1377,ОЮМ,1,0.00025,0.02521
1378,ОЮН,1,0.00025,0.02521
1379,ОЮП,1,0.00025,0.02521
1380,ОЮР,1,0.00025,0.02521
1381,ОЮС,1,0.00025,0.02521
1382,ОЮТ,1,0.00025,0.02521
1383,ОЮУ,1,0.00025,0.02521
1384,ОЯК,3,0.00076,0.07564
1385,ОЯЯ,2,0.0005,0.05043
1386,ПІВ,1,0.00025,0.02521
1387,ПІД,6,0.00151,0.15129
1388,ПІЗ,1,0.00025,0.02521
1389,ПІЛ,1,0.00025,0.02521
1390,ПІР,1,0.00025,0.02521
1391,ПІС,2,0.0005,0.05043
1392,ПІТ,2,0.0005,0.05043
1393,ПІХ,1,0.00025,0.02521
1394,ПІШ,1,0.00025,0.02521
1395,ПАВ,1,0.00025,0.02521
1396,ПАД,5,0.00126,0.12607
1397,ПАЛ,1,0.00025,0.02521
1398,ПАЮ,1,0.00025,0.02521
1399,ПДО,1,0.00025,0.02521
1400,ПЕК,1,0.00025,0.02521
1401,ПЕР,5,0.00126,0.12607
1402,ПИЙ,1,0.00025,0.02521
1403,ПИЛ,4,0.00101,0.10086
1404,ПИН,2,0.0005,0.05043
1405,ПИС,2,0.0005,0.05043
1406,ПИТ,8,0.00202,0.20171
1407,ПКО,1,0.00025,0.02521
1408,ПЛЕ,1,0.00025,0.02521
1409,ПЛО,1,0.00025,0.02521
1410,ПЛЯ,1,0.00025,0.02521
1411,ПОВ,7,0.00177,0.1765
1412,ПОД,4,0.00101,0.10086
1413,ПОЗ,1,0.00025,0.02521
1414,ПОЛ,3,0.00076,0.07564
1415,ПОМ,5,0.00126,0.12607
1416,ПОП,3,0.00076,0.07564
1417,ПОР,1,0.00025,0.02521
1418,ПОС,5,0.00126,0.12607
1419,ПОТ,1,0.00025,0.02521
1420,ПОЧ,4,0.00101,0.10086
1421,ПРА,2,0.0005,0.05043
1422,ПРИ,5,0.00126,0.12607
1423,ПРО,15,0.00378,0.37821
1424,ПТО,1,0.00025,0.02521
1425,РІІ,1,0.00025,0.02521
1426,РІВ,2,0.0005,0.05043
1427,РІГ,2,0.0005,0.05043
1428,РІЗ,2,0.0005,0.05043
1429,РІМ,2,0.0005,0.05043
1430,РІО,1,0.00025,0.02521
1431,РІП,1,0.00025,0.02521
1432,РАЇ,1,0.00025,0.02521
1433,РАА,1,0.00025,0.02521
1434,РАВ,1,0.00025,0.02521
1435,РАД,1,0.00025,0.02521
1436,РАЗ,4,0.00101,0.10086
1437,РАЙ,1,0.00025,0.02521
1438,РАК,2,0.0005,0.05043
1439,РАЛ,1,0.00025,0.02521
1440,РАН,3,0.00076,0.07564
1441,РАП,3,0.00076,0.07564
1442,РАТ,3,0.00076,0.07564
1443,РАШ,1,0.00025,0.02521
1444,РАЩ,1,0.00025,0.02521
1445,РВА,2,0.0005,0.05043
1446,РГА,1,0.00025,0.02521
1447,РЕВ,2,0.0005,0.05043
1448,РЕД,3,0.00076,0.07564
1449,РЕЗ,1,0.00025,0.02521
1450,РЕЙ,1,0.00025,0.02521
1451,РЕЛ,2,0.0005,0.05043
1452,РЕМ,1,0.00025,0.02521
1453,РЕН,1,0.00025,0.02521
1454,РЕП,1,0.00025,0.02521
1455,РИВ,1,0.00025,0.02521
1456,РИГ,1,0.00025,0.02521
1457,РИД,3,0.00076,0.07564
1458,РИЗ,1,0.00025,0.02521
1459,РИК,1,0.00025,0.02521
1460,РИЛ,2,0.0005,0.05043
1461,РИМ,1,0.00025,0.02521
1462,РИТ,2,0.0005,0.05043
1463,РИХ,1,0.00025,0.02521
1464,РЙО,1,0.00025,0.02521
1465,РКН,1,0.00025,0.02521
1466,РКО,1,0.00025,0.02521
1467,РКУ,3,0.00076,0.07564
1468,РНУ,5,0.00126,0.12607
1469,РОБ,3,0.00076,0.07564
1470,РОВ,1,0.00025,0.02521
1471,РОГ,2,0.0005,0.05043
1472,РОД,3,0.00076,0.07564
1473,РОЖ,2,0.0005,0.05043
1474,РОЗ,6,0.00151,0.15129
1475,РОЙ,1,0.00025,0.02521
1476,РОК,2,0.0005,0.05043
1477,РОЛ,13,0.00328,0.32779
1478,РОМ,3,0.00076,0.07564
1479,РОП,1,0.00025,0.02521
1480,РОС,2,0.0005,0.05043
1481,РОТ,9,0.00227,0.22693
1482,РОХ,3,0.00076,0.07564
1483,РОЦ,1,0.00025,0.02521
1484,РОШ,1,0.00025,0.02521
1485,РОЮ,1,0.00025,0.02521
1486,РПО,1,0.00025,0.02521
1487,РСУ,1,0.00025,0.02521
1488,РТА,2,0.0005,0.05043
1489,РТИ,1,0.00025,0.02521
1490,РУД,2,0.0005,0.05043
1491,РУЗ,1,0.00025,0.02521
1492,РУП,1,0.00025,0.02521
1493,РУЧ,1,0.00025,0.02521
1494,РЧУ,1,0.00025,0.02521
1495,РШЕ,1,0.00025,0.02521
1496,РЯВ,1,0.00025,0.02521
1497,РЯД,1,0.00025,0.02521
1498,РЯЙ,1,0.00025,0.02521
1499,СІД,1,0.00025,0.02521
1500,СІЛ,1,0.00025,0.02521
1501,СІМ,1,0.00025,0.02521
1502,СІП,1,0.00025,0.02521
1503,САБ,1,0.00025,0.02521
1504,САВ,3,0.00076,0.07564
1505,САГ,1,0.00025,0.02521
1506,САЗ,2,0.0005,0.05043
1507,САЙ,2,0.0005,0.05043
1508,САМ,1,0.00025,0.02521
1509,САН,2,0.0005,0.05043
1510,САП,3,0.00076,0.07564
1511,САС,2,0.0005,0.05043
1512,САТ,1,0.00025,0.02521
1513,САУ,1,0.00025,0.02521
1514,САЩ,1,0.00025,0.02521
1515,САЯ,1,0.00025,0.02521
1516,СВІ,2,0.0005,0.05043
1517,СЕБ,1,0.00025,0.02521
1518,СЕВ,1,0.00025,0.02521
1519,СЕЖ,1,0.00025,0.02521
1520,СЕР,3,0.00076,0.07564
1521,СЕС,1,0.00025,0.02521
1522,СЕТ,1,0.00025,0.02521
1523,СИВ,1,0.00025,0.02521
1524,СИД,2,0.0005,0.05043
1525,СИК,1,0.00025,0.02521
1526,СИЛ,2,0.0005,0.05043
1527,СИН,1,0.00025,0.02521
1528,СКІ,2,0.0005,0.05043
1529,СКА,1,0.00025,0.02521
1530,СКО,1,0.00025,0.02521
1531,СКР,1,0.00025,0.02521
1532,СЛІ,2,0.0005,0.05043
1533,СЛО,2,0.0005,0.05043
1534,СЛУ,1,0.00025,0.02521
1535,СЛЯ,2,0.0005,0.05043
1536,СМА,1,0.00025,0.02521
1537,СНЕ,1,0.00025,0.02521
1538,СНИ,3,0.00076,0.07564
1539,СНО,1,0.00025,0.02521
1540,СНУ,1,0.00025,0.02521
1541,СОБ,5,0.00126,0.12607
1542,СОЙ,1,0.00025,0.02521
1543,СОМ,1,0.00025,0.02521
1544,СОН,1,0.00025,0.02521
1545,СПІ,2,0.0005,0.05043
1546,СПЕ,1,0.00025,0.02521
1547,СПИ,1,0.00025,0.02521
1548,СПЛ,1,0.00025,0.02521
1549,СПР,1,0.00025,0.02521
1550,СТІ,4,0.00101,0.10086
1551,СТА,4,0.00101,0.10086
1552,СТЕ,1,0.00025,0.02521
1553,СТИ,3,0.00076,0.07564
1554,СТО,2,0.0005,0.05043
1555,СТР,4,0.00101,0.10086
1556,СТЯ,2,0.0005,0.05043
1557,СУМ,2,0.0005,0.05043
1558,СУП,2,0.0005,0.05043
1559,СУР,1,0.00025,0.02521
1560,СУХ,1,0.00025,0.02521
1561,СУЯ,1,0.00025,0.02521
1562,СХО,4,0.00101,0.10086
1563,СЬІ,1,0.00025,0.02521
1564,СЬЇ,1,0.00025,0.02521
1565,СЬБ,1,0.00025,0.02521
1566,СЬГ,1,0.00025,0.02521
1567,СЬЗ,1,0.00025,0.02521
1568,СЬН,2,0.0005,0.05043
1569,СЬО,1,0.00025,0.02521
1570,СЬП,1,0.00025,0.02521
1571,СЬТ,2,0.0005,0.05043
1572,СЬУ,1,0.00025,0.02521
1573,СЬЧ,2,0.0005,0.05043
1574,СЬЯ,1,0.00025,0.02521
1575,СЯ,1,0.00025,0.02521
1576,СЯІ,1,0.00025,0.02521
1577,СЯЇ,1,0.00025,0.02521
1578,СЯА,3,0.00076,0.07564
1579,СЯВ,3,0.00076,0.07564
1580,СЯЗ,5,0.00126,0.12607
1581,СЯМ,2,0.0005,0.05043
1582,СЯН,7,0.00177,0.1765
1583,СЯО,1,0.00025,0.02521
1584,СЯП,1,0.00025,0.02521
1585,СЯС,1,0.00025,0.02521
1586,СЯТ,2,0.0005,0.05043
1587,СЯЦ,1,0.00025,0.02521
1588,СЯЧ,2,0.0005,0.05043
1589,СЯЩ,1,0.00025,0.02521
1590,СЯЯ,2,0.0005,0.05043
1591,ТІЄ,1,0.00025,0.02521
1592,ТІА,1,0.00025,0.02521
1593,ТІВ,7,0.00177,0.1765
1594,ТІЙ,1,0.00025,0.02521
1595,ТІЛ,4,0.00101,0.10086
1596,ТІН,1,0.00025,0.02521
1597,ТІХ,1,0.00025,0.02521
1598,ТІЦ,1,0.00025,0.02521
1599,ТІШ,1,0.00025,0.02521
1600,ТАЄ,1,0.00025,0.02521
1601,ТАА,1,0.00025,0.02521
1602,ТАБ,1,0.00025,0.02521
1603,ТАВ,3,0.00076,0.07564
1604,ТАЙ,2,0.0005,0.05043
1605,ТАК,16,0.00403,0.40343
1606,ТАЛ,4,0.00101,0.10086
1607,ТАМ,5,0.00126,0.12607
1608,ТАН,3,0.00076,0.07564
1609,ТАР,1,0.00025,0.02521
1610,ТАТ,3,0.00076,0.07564
1611,ТАЩ,2,0.0005,0.05043
1612,ТАЮ,1,0.00025,0.02521
1613,ТБИ,1,0.00025,0.02521
1614,ТЕЛ,1,0.00025,0.02521
1615,ТЕМ,2,0.0005,0.05043
1616,ТЕП,3,0.00076,0.07564
1617,ТЕР,1,0.00025,0.02521
1618,ТЗА,1,0.00025,0.02521
1619,ТИІ,1,0.00025,0.02521
1620,ТИЇ,2,0.0005,0.05043
1621,ТИА,1,0.00025,0.02521
1622,ТИБ,1,0.00025,0.02521
1623,ТИВ,3,0.00076,0.07564
1624,ТИГ,2,0.0005,0.05043
1625,ТИК,8,0.00202,0.20171
1626,ТИЛ,2,0.0005,0.05043
1627,ТИМ,2,0.0005,0.05043
1628,ТИН,5,0.00126,0.12607
1629,ТИП,1,0.00025,0.02521
1630,ТИР,2,0.0005,0.05043
1631,ТИС,13,0.00328,0.32779
1632,ТИТ,3,0.00076,0.07564
1633,ТИЦ,1,0.00025,0.02521
1634,ТИЧ,1,0.00025,0.02521
1635,ТИЩ,2,0.0005,0.05043
1636,ТИЯ,2,0.0005,0.05043
1637,ТЛЕ,1,0.00025,0.02521
1638,ТЛИ,1,0.00025,0.02521
1639,ТМА,1,0.00025,0.02521
1640,ТОБ,2,0.0005,0.05043
1641,ТОВ,1,0.00025,0.02521
1642,ТОГ,1,0.00025,0.02521
1643,ТОД,5,0.00126,0.12607
1644,ТОЖ,1,0.00025,0.02521
1645,ТОЗ,1,0.00025,0.02521
1646,ТОК,2,0.0005,0.05043
1647,ТОМ,2,0.0005,0.05043
1648,ТОН,1,0.00025,0.02521
1649,ТОР,2,0.0005,0.05043
1650,ТОТ,1,0.00025,0.02521
1651,ТПО,1,0.00025,0.02521
1652,ТРІ,1,0.00025,0.02521
1653,ТРА,5,0.00126,0.12607
1654,ТРЕ,2,0.0005,0.05043
1655,ТРО,3,0.00076,0.07564
1656,ТРУ,1,0.00025,0.02521
1657,ТУЄ,1,0.00025,0.02521
1658,ТУМ,1,0.00025,0.02521
1659,ТУН,1,0.00025,0.02521
1660,ТУТ,4,0.00101,0.10086
1661,ТУЧ,1,0.00025,0.02521
1662,ТХН,1,0.00025,0.02521
1663,ТЬЄ,1,0.00025,0.02521
1664,ТЬІ,1,0.00025,0.02521
1665,ТЬБ,2,0.0005,0.05043
1666,ТЬК,4,0.00101,0.10086
1667,ТЬН,1,0.00025,0.02521
1668,ТЬР,1,0.00025,0.02521
1669,ТЬС,7,0.00177,0.1765
1670,ТЬТ,1,0.00025,0.02521
1671,ТЬУ,2,0.0005,0.05043
1672,ТЬЧ,1,0.00025,0.02521
1673,ТЯЖ,1,0.00025,0.02521
1674,ТЯП,1,0.00025,0.02521
1675,ТЯЧ,1,0.00025,0.02521
1676,ТЯЩ,1,0.00025,0.02521
1677,УЄБ,1,0.00025,0.02521
1678,УЄН,1,0.00025,0.02521
1679,УІЦ,1,0.00025,0.02521
1680,УАВ,1,0.00025,0.02521
1681,УАЖ,1,0.00025,0.02521
1682,УБО,3,0.00076,0.07564
1683,УВІ,2,0.0005,0.05043
1684,УВА,11,0.00277,0.27736
1685,УВЕ,2,0.0005,0.05043
1686,УВЗ,1,0.00025,0.02521
1687,УВИ,1,0.00025,0.02521
1688,УВК,1,0.00025,0.02521
1689,УВП,1,0.00025,0.02521
1690,УВУ,1,0.00025,0.02521
1691,УВШ,1,0.00025,0.02521
1692,УГУ,1,0.00025,0.02521
1693,УДЕ,5,0.00126,0.12607
1694,УДИ,2,0.0005,0.05043
1695,УДН,2,0.0005,0.05043
1696,УДО,2,0.0005,0.05043
1697,УДР,1,0.00025,0.02521
1698,УДУ,1,0.00025,0.02521
1699,УДЬ,1,0.00025,0.02521
1700,УЖЕ,2,0.0005,0.05043
1701,УЗА,2,0.0005,0.05043
1702,УЗЕ,1,0.00025,0.02521
1703,УЗН,1,0.00025,0.02521
1704,УЗП,1,0.00025,0.02521
1705,УЙО,1,0.00025,0.02521
1706,УЙС,1,0.00025,0.02521
1707,УКО,2,0.0005,0.05043
1708,УКР,3,0.00076,0.07564
1709,УЛА,15,0.00378,0.37821
1710,УЛИ,1,0.00025,0.02521
1711,УЛО,7,0.00177,0.1765
1712,УЛЬ,2,0.0005,0.05043
1713,УЛЯ,1,0.00025,0.02521
1714,УМІ,1,0.00025,0.02521
1715,УМА,5,0.00126,0.12607
1716,УМЕ,1,0.00025,0.02521
1717,УМИ,1,0.00025,0.02521
1718,УМН,2,0.0005,0.05043
1719,УНА,1,0.00025,0.02521
1720,УНЕ,1,0.00025,0.02521
1721,УНИ,10,0.00252,0.25214
1722,УНО,1,0.00025,0.02521
1723,УПІ,4,0.00101,0.10086
1724,УПО,2,0.0005,0.05043
1725,УПР,2,0.0005,0.05043
1726,УРВ,1,0.00025,0.02521
1727,УРО,2,0.0005,0.05043
1728,УРЯ,1,0.00025,0.02521
1729,УСІ,1,0.00025,0.02521
1730,УСЕ,1,0.00025,0.02521
1731,УСИ,1,0.00025,0.02521
1732,УСП,1,0.00025,0.02521
1733,УСЬ,1,0.00025,0.02521
1734,УТА,2,0.0005,0.05043
1735,УТИ,5,0.00126,0.12607
1736,УТМ,1,0.00025,0.02521
1737,УТО,1,0.00025,0.02521
1738,УТП,1,0.00025,0.02521
1739,УТЬ,5,0.00126,0.12607
1740,УХА,1,0.00025,0.02521
1741,УХН,1,0.00025,0.02521
1742,УХО,2,0.0005,0.05043
1743,УЧИ,2,0.0005,0.05043
1744,УЧК,1,0.00025,0.02521
1745,УШК,2,0.0005,0.05043
1746,УЩЕ,1,0.00025,0.02521
1747,УЮД,1,0.00025,0.02521
1748,УЮЧ,2,0.0005,0.05043
1749,УЯВ,3,0.00076,0.07564
1750,УЯК,1,0.00025,0.02521
1751,УЯП,1,0.00025,0.02521
1752,ХАС,1,0.00025,0.02521
1753,ХАТ,1,0.00025,0.02521
1754,ХБІ,1,0.00025,0.02521
1755,ХБУ,1,0.00025,0.02521
1756,ХВІ,1,0.00025,0.02521
1757,ХВИ,2,0.0005,0.05043
1758,ХДО,1,0.00025,0.02521
1759,ХИЗ,2,0.0005,0.05043
1760,ХИН,2,0.0005,0.05043
1761,ХМИ,2,0.0005,0.05043
1762,ХНА,1,0.00025,0.02521
1763,ХНУ,2,0.0005,0.05043
1764,ХОГ,1,0.00025,0.02521
1765,ХОД,5,0.00126,0.12607
1766,ХОП,3,0.00076,0.07564
1767,ХОР,1,0.00025,0.02521
1768,ХОТ,1,0.00025,0.02521
1769,ХОЧ,3,0.00076,0.07564
1770,ХПИ,1,0.00025,0.02521
1771,ХПО,1,0.00025,0.02521
1772,ХТА,1,0.00025,0.02521
1773,ХТО,1,0.00025,0.02521
1774,ХУІ,1,0.00025,0.02521
1775,ХУШ,1,0.00025,0.02521
1776,ЦІК,2,0.0005,0.05043
1777,ЦІЛ,2,0.0005,0.05043
1778,ЦІП,1,0.00025,0.02521
1779,ЦЕА,1,0.00025,0.02521
1780,ЦЕВ,1,0.00025,0.02521
1781,ЦЕЖ,1,0.00025,0.02521
1782,ЦЕК,1,0.00025,0.02521
1783,ЦЕМ,2,0.0005,0.05043
1784,ЦЕН,1,0.00025,0.02521
1785,ЦЕО,1,0.00025,0.02521
1786,ЦИХ,1,0.00025,0.02521
1787,ЦЬК,2,0.0005,0.05043
1788,ЦЬН,1,0.00025,0.02521
1789,ЦЬП,1,0.00025,0.02521
1790,ЦЮН,1,0.00025,0.02521
1791,ЧІМ,1,0.00025,0.02521
1792,ЧІР,1,0.00025,0.02521
1793,ЧІТ,1,0.00025,0.02521
1794,ЧАВ,1,0.00025,0.02521
1795,ЧАЙ,2,0.0005,0.05043
1796,ЧАЛ,2,0.0005,0.05043
1797,ЧАН,1,0.00025,0.02521
1798,ЧАС,3,0.00076,0.07564
1799,ЧБИ,1,0.00025,0.02521
1800,ЧВО,1,0.00025,0.02521
1801,ЧЕВ,2,0.0005,0.05043
1802,ЧЕН,3,0.00076,0.07564
1803,ЧЗА,1,0.00025,0.02521
1804,ЧИЇ,4,0.00101,0.10086
1805,ЧИЗ,2,0.0005,0.05043
1806,ЧИМ,1,0.00025,0.02521
1807,ЧИН,3,0.00076,0.07564
1808,ЧИП,1,0.00025,0.02521
1809,ЧИС,1,0.00025,0.02521
1810,ЧИТ,5,0.00126,0.12607
1811,ЧИЯ,2,0.0005,0.05043
1812,ЧКА,1,0.00025,0.02521
1813,ЧКИ,1,0.00025,0.02521
1814,ЧКО,2,0.0005,0.05043
1815,ЧКУ,1,0.00025,0.02521
1816,ЧНО,2,0.0005,0.05043
1817,ЧОГ,1,0.00025,0.02521
1818,ЧОК,2,0.0005,0.05043
1819,ЧОТ,1,0.00025,0.02521
1820,ЧОЮ,1,0.00025,0.02521
1821,ЧПР,1,0.00025,0.02521
1822,ЧУЄ,1,0.00025,0.02521
1823,ЧУД,1,0.00025,0.02521
1824,ЧУЛ,2,0.0005,0.05043
1825,ЧУН,1,0.00025,0.02521
1826,ЧУТ,2,0.0005,0.05043
1827,ЧУЯ,1,0.00025,0.02521
1828,ШІТ,1,0.00025,0.02521
1829,ШАЧ,1,0.00025,0.02521
1830,ШВІ,1,0.00025,0.02521
1831,ШВИ,2,0.0005,0.05043
1832,ШЕА,1,0.00025,0.02521
1833,ШЕН,5,0.00126,0.12607
1834,ШЕЧ,1,0.00025,0.02521
1835,ШИВ,1,0.00025,0.02521
1836,ШИЛ,1,0.00025,0.02521
1837,ШИН,1,0.00025,0.02521
1838,ШИР,2,0.0005,0.05043
1839,ШИЯ,1,0.00025,0.02521
1840,ШКА,2,0.0005,0.05043
1841,ШКО,1,0.00025,0.02521
1842,ШЛА,3,0.00076,0.07564
1843,ШЛО,1,0.00025,0.02521
1844,ШНО,1,0.00025,0.02521
1845,ШУЮ,1,0.00025,0.02521
1846,ЩАН,1,0.00025,0.02521
1847,ЩАС,1,0.00025,0.02521
1848,ЩЕВ,3,0.00076,0.07564
1849,ЩЕД,1,0.00025,0.02521
1850,ЩЕЙ,1,0.00025,0.02521
1851,ЩЕН,1,0.00025,0.02521
1852,ЩЕО,1,0.00025,0.02521
1853,ЩОБ,1,0.00025,0.02521
1854,ЩОВ,2,0.0005,0.05043
1855,ЩОД,1,0.00025,0.02521
1856,ЩОЖ,1,0.00025,0.02521
1857,ЩОЗ,1,0.00025,0.02521
1858,ЩОК,1,0.00025,0.02521
1859,ЩОМ,1,0.00025,0.02521
1860,ЩОН,1,0.00025,0.02521
1861,ЩОС,1,0.00025,0.02521
1862,ЩОТ,3,0.00076,0.07564
1863,ЩОХ,1,0.00025,0.02521
1864,ЩОЯ,2,0.0005,0.05043
1865,ЬЄО,1,0.00025,0.02521
1866,ЬІЗ,1,0.00025,0.02521
1867,ЬІТ,1,0.00025,0.02521
1868,ЬІШ,1,0.00025,0.02521
1869,ЬЇЛ,1,0.00025,0.02521
1870,ЬАЛ,1,0.00025,0.02521
1871,ЬАТ,1,0.00025,0.02521
1872,ЬБІ,1,0.00025,0.02521
1873,ЬБУ,3,0.00076,0.07564
1874,ЬГЛ,1,0.00025,0.02521
1875,ЬГУ,1,0.00025,0.02521
1876,ЬДР,1,0.00025,0.02521
1877,ЬЗД,1,0.00025,0.02521
1878,ЬКІ,1,0.00025,0.02521
1879,ЬКА,2,0.0005,0.05043
1880,ЬКИ,6,0.00151,0.15129
1881,ЬКН,2,0.0005,0.05043
1882,ЬКО,10,0.00252,0.25214
1883,ЬКР,1,0.00025,0.02521
1884,ЬМО,1,0.00025,0.02521
1885,ЬНЕ,3,0.00076,0.07564
1886,ЬНО,1,0.00025,0.02521
1887,ЬНУ,1,0.00025,0.02521
1888,ЬОГ,3,0.00076,0.07564
1889,ЬОМ,1,0.00025,0.02521
1890,ЬОТ,1,0.00025,0.02521
1891,ЬПО,2,0.0005,0.05043
1892,ЬРА,1,0.00025,0.02521
1893,ЬСО,1,0.00025,0.02521
1894,ЬСЯ,6,0.00151,0.15129
1895,ЬТА,2,0.0005,0.05043
1896,ЬТО,1,0.00025,0.02521
1897,ЬТР,1,0.00025,0.02521
1898,ЬУЖ,1,0.00025,0.02521
1899,ЬУН,2,0.0005,0.05043
1900,ЬЧА,2,0.0005,0.05043
1901,ЬЧИ,1,0.00025,0.02521
1902,ЬЧО,1,0.00025,0.02521
1903,ЬЩО,1,0.00025,0.02521
1904,ЬЯВ,1,0.00025,0.02521
1905,ЬЯК,1,0.00025,0.02521
1906,ЮІЇ,1,0.00025,0.02521
1907,ЮІЦ,1,0.00025,0.02521
1908,ЮЇЙ,1,0.00025,0.02521
1909,ЮАЛ,1,0.00025,0.02521
1910,ЮАН,1,0.00025,0.02521
1911,ЮВО,1,0.00025,0.02521
1912,ЮДЕ,2,0.0005,0.05043
1913,ЮДО,1,0.00025,0.02521
1914,ЮКИ,1,0.00025,0.02521
1915,ЮМИ,1,0.00025,0.02521
1916,ЮМО,1,0.00025,0.02521
1917,ЮНК,2,0.0005,0.05043
1918,ЮНО,1,0.00025,0.02521
1919,ЮНЮ,1,0.00025,0.02521
1920,ЮПО,1,0.00025,0.02521
1921,ЮРО,1,0.00025,0.02521
1922,ЮСЬ,1,0.00025,0.02521
1923,ЮСЯ,2,0.0005,0.05043
1924,ЮТА,1,0.00025,0.02521
1925,ЮТЬ,1,0.00025,0.02521
1926,ЮУН,1,0.00025,0.02521
1927,ЮЧИ,4,0.00101,0.10086
1928,ЮЮС,1,0.00025,0.02521
1929,ЮЯК,1,0.00025,0.02521
1930,ЯЄП,1,0.00025,0.02521
1931,ЯІП,1,0.00025,0.02521
1932,ЯЇЙ,1,0.00025,0.02521
1933,ЯАЛ,4,0.00101,0.10086
1934,ЯВІ,2,0.0005,0.05043
1935,ЯВД,1,0.00025,0.02521
1936,ЯВЖ,1,0.00025,0.02521
1937,ЯВИ,3,0.00076,0.07564
1938,ЯВЛ,2,0.0005,0.05043
1939,ЯВО,1,0.00025,0.02521
1940,ЯВС,1,0.00025,0.02521
1941,ЯВЦ,1,0.00025,0.02521
1942,ЯДО,1,0.00025,0.02521
1943,ЯЖК,1,0.00025,0.02521
1944,ЯЗА,4,0.00101,0.10086
1945,ЯЗГ,1,0.00025,0.02521
1946,ЯЗН,1,0.00025,0.02521
1947,ЯЗП,1,0.00025,0.02521
1948,ЯЗЬ,2,0.0005,0.05043
1949,ЯЗЯ,1,0.00025,0.02521
1950,ЯЙН,1,0.00025,0.02521
1951,ЯКІ,1,0.00025,0.02521
1952,ЯКЇ,1,0.00025,0.02521
1953,ЯКА,2,0.0005,0.05043
1954,ЯКБ,2,0.0005,0.05043
1955,ЯКВ,3,0.00076,0.07564
1956,ЯКД,1,0.00025,0.02521
1957,ЯКЖ,4,0.00101,0.10086
1958,ЯКИ,1,0.00025,0.02521
1959,ЯКН,1,0.00025,0.02521
1960,ЯКО,2,0.0005,0.05043
1961,ЯКП,1,0.00025,0.02521
1962,ЯКТ,1,0.00025,0.02521
1963,ЯКУ,4,0.00101,0.10086
1964,ЯКЯ,2,0.0005,0.05043
1965,ЯМІ,1,0.00025,0.02521
1966,ЯМИ,1,0.00025,0.02521
1967,ЯМО,1,0.00025,0.02521
1968,ЯНІ,2,0.0005,0.05043
1969,ЯНА,6,0.00151,0.15129
1970,ЯНЕ,3,0.00076,0.07564
1971,ЯНУ,2,0.0005,0.05043
1972,ЯОТ,1,0.00025,0.02521
1973,ЯПО,3,0.00076,0.07564
1974,ЯПР,1,0.00025,0.02521
1975,ЯСА,1,0.00025,0.02521
1976,ЯТА,3,0.00076,0.07564
1977,ЯТИ,2,0.0005,0.05043
1978,ЯТО,1,0.00025,0.02521
1979,ЯТУ,1,0.00025,0.02521
1980,ЯТЬ,6,0.00151,0.15129
1981,ЯХН,1,0.00025,0.02521
1982,ЯХО,1,0.00025,0.02521
1983,ЯЦІ,1,0.00025,0.02521
1984,ЯЧІ,1,0.00025,0.02521
1985,ЯЧА,1,0.00025,0.02521
1986,ЯЧИ,4,0.00101,0.10086
1987,ЯЧН,1,0.00025,0.02521
1988,ЯЧО,1,0.00025,0.02521
1989,ЯЧУ,1,0.00025,0.02521
1990,ЯШИ,1,0.00025,0.02521
1991,ЯЩЕ,1,0.00025,0.02521
1992,ЯЩО,1,0.00025,0.02521
1993,ЯЮЧ,1,0.00025,0.02521
1994,ЯЮЯ,1,0.00025,0.02521
1995,ЯЯК,4,0.00101,0.10086
